DATE,FFR,C,A,LF,U,S
2015-11-30,-0.00588172043010754,0.002829344951100765,-0.004391258364021766,-0.10634027281693559,0.1099999999999996,-0.0133355171114653
2015-12-31,0.12297849462365591,0.0002789887382856904,0.0019773274916428107,0.10839666963850725,-0.1099999999999996,-0.040023434280842096
2016-01-31,0.10225806451612904,-0.006938881171109301,0.0008400303978124413,0.16478882650312698,-0.1600000000000001,-0.05539677556668643
2016-02-29,0.03226918798665185,0.000953216245058286,-0.0017165782450838662,-0.0711514492513956,0.07000000000000038,0.060815238269405825
2016-03-31,-0.012914349276974435,0.008559161189690911,0.000577602243632569,-0.09050219303618778,0.08999999999999972,0.06730564638402203
2016-04-30,0.0030752688172042686,-0.005740380529475786,0.0009606059161431091,-0.10573745213886987,0.1099999999999996,-0.03373305196851817
2016-05-31,-0.00017204301075263162,-0.0009949073904902406,-0.003870736657329843,0.26609203706741535,-0.2699999999999997,-0.03097672157882947
2016-06-30,0.012505376344085994,8.306095148746806e-05,0.0024830598421328176,-0.07125267668847535,0.07000000000000038,0.013662068541399286
2016-07-31,0.013946236559139846,-0.00025005276743961247,0.001388013891718387,0.07191302499070673,-0.07000000000000038,0.02188002235057862
2016-08-31,0.005161290322580614,-0.0037722097641061936,-0.0018124517191164813,-0.06929813131782403,0.07000000000000038,-0.017507791051605714
2016-09-30,-0.00044086021505373996,0.0035743104354821753,0.0011202953346352018,-0.09286313771274646,0.08999999999999972,-0.022342826045835373
2016-10-31,0.00011827956989240995,-0.00025237016194168405,-0.001465226891703253,0.09130566165520904,-0.08999999999999972,0.0023084440344742774
2016-11-30,0.01021505376344084,0.004813094200438073,0.000421671921630562,0.11602471523622526,-0.12000000000000022,0.01701942218803776
2016-12-31,0.13333333333333341,-0.0013489301930889042,0.0022833421883436955,0.003290831614324752,0.0,0.026819859401649992
2017-01-31,0.10967741935483866,-0.0037610996539410024,-0.0023522174515147043,0.005028562138728709,0.0,-0.024416980401067434
2017-02-28,0.007108294930875614,-0.0034275985943104104,0.001975172043360729,0.025435241351008386,-0.03000000000000014,0.011198677622135556
2017-03-31,0.1293433179723502,0.01476884172489612,0.0011443458844997423,0.012433767360269243,-0.019999999999999858,-0.008080491613151608
2017-04-30,0.1098709677419355,-0.006762350463489497,0.0003073275018152799,0.01228055301772324,0.0,-0.018897554571552178
2017-05-31,0.011419354838709705,-0.0024276317762286226,-0.004180143179031148,-0.0062561354459540475,0.0,0.01833788997176722
2017-06-30,0.1325806451612903,-0.0010881426594426813,0.002052932984094369,0.03240496122211933,-0.03000000000000014,0.0008436986931954493
2017-07-31,0.11064516129032231,0.00019464885430586776,-0.00013470016050831646,-0.004045562541717285,0.0,-0.007771273126766509
2017-08-31,0.006451612903225934,-0.0030122173652262774,-0.0013439544635946987,-0.028299152679897688,0.03000000000000014,-0.007367387404653591
2017-09-30,-0.0037634408602151836,0.006551688941916822,0.0006178380618599988,0.033504310652975544,-0.03000000000000014,0.01393449406530678
2017-10-31,0.0005376344086023277,-0.005131960461692842,0.0013955966082814797,0.052562587680084594,-0.04999999999999983,0.01061240377261985
2017-11-30,0.0031290322580646013,0.0024410343891059227,-0.0034168243471164317,-0.00826194711478756,0.0,-0.011195160285494943
2017-12-31,0.14461290322580655,0.002182374060776482,0.0018835754121013792,0.07415459725597406,-0.07000000000000038,0.012692039098697983
2018-01-31,0.11290322580645151,-0.0035402088006382115,-0.0010663753830186806,0.09449953213300422,-0.08999999999999972,0.019107229764489198
2018-02-28,0.002983870967741886,-0.0011654145267208094,-0.003195273995663328,-0.09287936238702255,0.08999999999999972,-0.07682667933072995
2018-03-31,0.08862903225806451,0.007253081119610982,0.0015096587745411227,0.09202796413701897,-0.08999999999999972,0.02993123825358257
2018-04-30,0.18620430107526875,-0.006089974025194067,-0.0002586960470658539,-0.0021714691776661965,0.0,-0.01747113631778685
2018-05-31,0.0076666666666667105,0.002417261077853894,-0.005008402811769841,0.2402397474067972,-0.24000000000000027,0.03622996223800534
2018-06-30,0.11966666666666659,-0.00036586996987786335,0.002659901371783846,-0.24291845897278197,0.24000000000000027,0.0014995995068360912
2018-07-31,0.09033333333333338,-0.0016004483337006548,-0.0004643443403935521,0.23981250037218693,-0.24000000000000027,-0.00521361795261388
2018-08-31,0.004838709677419395,-0.0031478320720434994,-0.004915601316731966,-0.00446452516652629,0.0,0.008548569602761624
2018-09-30,0.03982795698924746,0.00675757843618463,0.0037948177013795714,0.15793297747468582,-0.1499999999999994,-0.007543872881521807
2018-10-31,0.23307526881720442,-0.005549462058386467,-0.0010445042005322591,-0.15225587957746356,0.1499999999999994,-0.055982056243523814
2018-11-30,0.00992473118279591,0.004028285834554168,-0.002035881292590247,0.001108991942619042,0.0,0.01821703239637884
2018-12-31,0.07652688172042987,-0.0036597809331322395,0.0013357105447298068,-0.13105661754491216,0.13000000000000017,-0.036364621463584434
2019-01-31,0.12580645161290294,-0.0014453247982242345,0.0013921281669038166,-0.11411088735372354,0.1100000000000001,0.07445295572454214
2019-02-28,0.0,-0.0027949241191613794,-0.003663695316435067,0.23935115019256736,-0.24000000000000027,0.03952634411370237
2019-03-31,0.005161290322580836,0.007834741057241246,0.0023108849313278057,0.0043864311791668165,0.0,-0.03734538993749492
2019-04-30,0.018505376344086333,-0.002550394868057637,0.0015031281189301637,0.32697883810974426,-0.31999999999999956,0.017305986899589065
2019-05-31,-0.03269892473118308,-0.0007838603347227746,-0.007712994453768829,-0.007755980416024322,0.0,-0.05203042431630234
2019-06-30,-0.013301075268817186,-0.00017452298387254928,0.008057723320160193,0.0041354930278911795,0.0,0.029396506534203226
2019-07-31,0.02523655913978473,0.002054443866665423,-0.0023525158114932054,-0.17358222392485922,0.17000000000000015,0.023656943180967005
2019-08-31,-0.27709677419354817,-0.0039756105068988745,0.001927459370847373,-0.0005057972466659955,0.0,-0.06947037993956151
2019-09-30,-0.08280645161290323,0.006446518203446772,0.017412718997572796,0.35782405584648824,-0.3600000000000003,0.062267185690801696
2019-10-31,-0.21332258064516152,-0.003851813316142483,0.032283419135129776,-0.1866258087537762,0.19000000000000017,-0.03030252131704536
2019-11-30,-0.2763440860215052,0.00520335807590655,-0.023511135090640067,-0.004872050972500652,0.0,0.04334375159291426
2019-12-31,-0.0023655913978495313,-0.004229134373131771,-0.0001052781113717316,0.0075180526073506115,0.0,-0.018964536766789664
2020-01-31,-0.000322580645161441,-0.002207745990094878,-0.007502133015167445,0.18884967493971594,-0.19000000000000017,0.00856129749208634
2020-02-29,0.03245828698553965,-0.0042991035997541616,-0.007935817372050735,-0.0014616488840881736,0.0,-0.031707965247774084
