DATE,FFR,C,A,LF,U,S
2015-01-31,0.11483870967741935,0.00507401962822307,0.002280189801734167,-5.440809082919646,1.4400000000000004,-0.012780683937639203
2015-02-28,0.11071428571428572,0.00583954235835904,-0.0023875031784292844,-4.995995918833813,1.0,0.02628490529670735
2015-03-31,0.11290322580645161,0.010020408244091783,-0.0017950439782445926,-4.803848519497215,0.8100000000000006,-0.0010597003619308154
2015-04-30,0.12466666666666668,0.003803164149038807,-0.001333821215395048,-4.80324453957512,0.8100000000000006,0.00712478470519784
2015-05-31,0.12322580645161291,0.0034087439156031962,-0.0006229915497755201,-5.205055233173847,1.2099999999999993,0.00812052434518229
2015-06-30,0.129,0.0011632431531065635,-0.00011268472542091956,-4.6351760870289205,0.6399999999999997,-0.006012452600538509
2015-07-31,0.13032258064516128,0.002644218146546251,0.00199444462644216,-4.486481162689517,0.49000000000000027,-0.0024514566438567087
2015-08-31,0.13806451612903226,0.0038454552340816406,-0.0007864943436075578,-4.357095356360225,0.3599999999999996,-0.026260491546854503
2015-09-30,0.136,0.006393417872285312,5.0751609947496945e-05,-4.244846356840503,0.25,-0.04792954209478939
2015-10-31,0.1235483870967742,0.005445764715977575,0.0023829142989431062,-4.249427618822512,0.25,0.04052254521658494
2015-11-30,0.11766666666666666,0.00827510966707834,-0.00200834406507866,-4.355767891639448,0.3599999999999996,0.027187028105119637
2015-12-31,0.24064516129032257,0.00855409840536403,-3.101657343584918e-05,-4.2473712220009405,0.25,-0.012836406175722459
2016-01-31,0.3429032258064516,0.0016152172342547289,0.0008090138243765921,-4.0825823954978135,0.0899999999999999,-0.06823318174240889
2016-02-29,0.37517241379310345,0.002568433479313015,-0.0009075644207072742,-4.153733844749209,0.16000000000000028,-0.0074179434730030636
2016-03-31,0.362258064516129,0.011127594669003926,-0.0003299621770747052,-4.244236037785397,0.25,0.05988770291101897
2016-04-30,0.3653333333333333,0.00538721413952814,0.0006306437390684039,-4.349973489924267,0.3599999999999996,0.0261546509425008
2016-05-31,0.36516129032258066,0.0043923067490379,-0.003240092918261439,-4.0838814528568514,0.0899999999999999,-0.004822070636328668
2016-06-30,0.37766666666666665,0.004475367700525368,-0.0007570330761286215,-4.155134129545327,0.16000000000000028,0.008839997905070618
2016-07-31,0.3916129032258065,0.004225314933085755,0.0006309808155897656,-4.08322110455462,0.0899999999999999,0.03072002025564924
2016-08-31,0.3967741935483871,0.00045310516897956177,-0.0011814709035267157,-4.152519235872444,0.16000000000000028,0.013212229204043524
2016-09-30,0.39633333333333337,0.004027415604461737,-6.117556889151388e-05,-4.2453823735851905,0.25,-0.00913059684179185
2016-10-31,0.3964516129032258,0.003775045442520053,-0.0015264024605947668,-4.1540767119299815,0.16000000000000028,-0.006822152807317572
2016-11-30,0.4066666666666666,0.008588139642958126,-0.0011047305389642048,-4.038051996693756,0.04000000000000007,0.010197269380720186
2016-12-31,0.54,0.007239209449869222,0.0011786116493794907,-4.0347611650794315,0.04000000000000007,0.03701712878237018
2017-01-31,0.6496774193548387,0.0034781097959282192,-0.0011736058021352136,-4.029732602940703,0.04000000000000007,0.012600148381302745
2017-02-28,0.6567857142857143,5.0511201617808865e-05,0.0008015662412255153,-4.004297361589694,0.009999999999999929,0.0237988260034383
2017-03-31,0.7861290322580645,0.014819352926513929,0.0019459121257252576,-3.991863594229425,-0.009999999999999929,0.015718334390286692
2017-04-30,0.896,0.008057002463024432,0.0022532396275405375,-3.979583041211702,-0.009999999999999929,-0.0031792201812654852
2017-05-31,0.9074193548387097,0.005629370686795809,-0.0019269035514906108,-3.985839176657656,-0.009999999999999929,0.015158669790501733
2017-06-30,1.04,0.004541228027353128,0.0001260294326037581,-3.9534342154355366,-0.04000000000000007,0.016002368483697182
2017-07-31,1.1506451612903223,0.004735876881658996,-8.670727904558362e-06,-3.957479777977254,-0.04000000000000007,0.008231095356930673
2017-08-31,1.1570967741935483,0.0017236595164327184,-0.001352625191499257,-3.9857789306571516,-0.009999999999999929,0.0008637079522770819
2017-09-30,1.153333333333333,0.00827534845834954,-0.0007347871296392583,-3.952274620004176,-0.04000000000000007,0.014798202017583861
2017-10-31,1.1538709677419354,0.003143387996656699,0.0006608094786422214,-3.8997120323240915,-0.0899999999999999,0.02541060579020371
2017-11-30,1.157,0.005584422385762622,-0.0027560148684742103,-3.907973979438879,-0.0899999999999999,0.014215445504708768
2017-12-31,1.3016129032258066,0.007766796446539104,-0.000872439456372831,-3.833819382182905,-0.16000000000000028,0.02690748460340675
2018-01-31,1.414516129032258,0.004226587645900892,-0.0019388148393915117,-3.7393198500499008,-0.25,0.04601471436789595
2018-02-28,1.4175,0.003061173119180083,-0.00513408883505484,-3.8321992124369233,-0.16000000000000028,-0.030811964962834004
2018-03-31,1.5061290322580645,0.010314254238791065,-0.003624430060513717,-3.7401712482999043,-0.25,-0.0008807267092514337
2018-04-30,1.6923333333333332,0.004224280213596998,-0.003883126107579571,-3.7423427174775705,-0.25,-0.018351863027038284
2018-05-31,1.7,0.006641541291450892,-0.008891528919349412,-3.5021029700707733,-0.49000000000000027,0.017878099210967058
2018-06-30,1.8196666666666665,0.006275671321573029,-0.006231627547565566,-3.7450214290435553,-0.25,0.01937769871780315
2018-07-31,1.91,0.004675222987872374,-0.006695971887959118,-3.5052089286713684,-0.49000000000000027,0.014164080765189269
2018-08-31,1.9148387096774193,0.0015273909158288745,-0.011611573204691084,-3.5096734538378946,-0.49000000000000027,0.022712650367950893
2018-09-30,1.9546666666666668,0.008284969352013505,-0.007816755503311512,-3.351740476363209,-0.6399999999999997,0.015168777486429086
2018-10-31,2.187741935483871,0.0027355072936270375,-0.008861259703843771,-3.5039963559406724,-0.49000000000000027,-0.04081327875709473
2018-11-30,2.197666666666667,0.006763793128181206,-0.010897140996434018,-3.5028873639980533,-0.49000000000000027,-0.022596246360715888
2018-12-31,2.274193548387097,0.0031040121950489663,-0.009561430451704211,-3.6339439815429655,-0.3600000000000001,-0.05896086782430032
2019-01-31,2.4,0.0016586873968247318,-0.008169302284800395,-3.748054868896689,-0.25,0.015492087900241813
2019-02-28,2.4,-0.0011362367223366476,-0.011832997601235462,-3.5087037187041217,-0.49000000000000027,0.055018432013944185
2019-03-31,2.4051612903225807,0.006698504334904598,-0.009522112669907656,-3.504317287524955,-0.49000000000000027,0.017673042076449264
2019-04-30,2.423666666666667,0.004148109466846961,-0.008018984550977493,-3.1773384494152106,-0.8099999999999998,0.03497902897603833
2019-05-31,2.390967741935484,0.0033642491321241863,-0.01573197900474632,-3.185094429831235,-0.8099999999999998,-0.01705139534026401
2019-06-30,2.377666666666667,0.003189726148251637,-0.007674255684586129,-3.1809589368033437,-0.8099999999999998,0.012345111193939218
2019-07-31,2.4029032258064515,0.00524417001491706,-0.010026771496079334,-3.354541160728203,-0.6399999999999997,0.03600205437490622
2019-08-31,2.1258064516129034,0.0012685595080181855,-0.008099312125231961,-3.355046957974869,-0.6399999999999997,-0.03346832556465529
2019-09-30,2.043,0.007715077711464957,0.009313406872340835,-2.9972229021283807,-1.0,0.02879886012614641
2019-10-31,1.8296774193548386,0.0038632643953224743,0.04159682600747061,-3.183848710882157,-0.8099999999999998,-0.0015036611908989528
2019-11-30,1.5533333333333335,0.009066622471229024,0.018085690916830544,-3.1887207618546576,-0.8099999999999998,0.041840090402015306
2019-12-31,1.550967741935484,0.0048374880980972534,0.017980412805458812,-3.181202709247307,-0.8099999999999998,0.022875553635225643
2020-01-31,1.5506451612903225,0.0026297421080023753,0.010478279790291367,-2.992353034307591,-1.0,0.03143685112731198
2020-02-29,1.5831034482758621,-0.0016693614917517863,0.002542462418240632,-2.993814683191679,-1.0,-0.0002711141204621015
